
Predictions were generated on 26-Mar-2019 at 06:11:00 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 64-bit application using double precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); OpenFOAM Integration (v1.00.00a-bjj, 11-Aug-2015); AeroDyn (v15.03.00, 27-Jul-2016); HydroDyn (v2.05.01, 27-Jul-2016)

Description from the FAST input file: FAST Certification Test #01: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl1  	IPDefl1   	TwstDefl1 	BldPitch1 	Azimuth   	RotSpeed  	RotTorq   	GenSpeed  	TTDspFA   	TTDspSS   	TTDspTwst 	Spn2MLxb1 	Spn2MLyb1 	RootFxb1  	RootFyb1  	RootFzb1  	RootMxb1  	RootMyb1  	RootMzb1  	LSSGagMya 	LSSGagMza 	YawBrFxp  	YawBrFyp  	YawBrFzp  	YawBrMxp  	YawBrMyp  	YawBrMzp  	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	Wave1Elev 	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  
(s)       	(m/s)     	(m/s)     	(m/s)     	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(rpm)     	(kN·m)    	(rpm)     	(m)       	(m)       	(deg)     	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(m)       	(N)       	(N)       	(N)       	(N·m)     	(N·m)     	(N·m)     
    1.6500	 8.567E+00	 2.147E-02	 2.388E-02	 4.068E+00	-9.388E-01	 0.000E+00	 0.000E+00	 9.064E+01	 9.155E+00	 2.360E+03	 8.881E+02	 4.924E-01	-6.378E-02	 0.000E+00	 5.800E+02	 2.004E+03	 1.998E+02	-2.068E+02	 3.406E+02	 4.766E+03	 7.093E+03	-5.510E+01	 3.919E+02	 2.413E+03	 8.714E+02	-6.314E+01	-3.459E+03	 2.496E+03	 4.784E+02	 4.680E-13	 9.538E+02	-6.291E+01	-6.875E+03	 8.222E+03	 8.310E+04	 5.046E+00	-3.099E+00	 5.363E+06	 5.204E-13	 4.639E+07	 2.212E-11	 1.697E+06	 5.329E-10
    1.6600	 8.567E+00	 2.147E-02	 2.388E-02	 4.076E+00	-9.413E-01	 0.000E+00	 0.000E+00	 9.119E+01	 9.155E+00	 2.415E+03	 8.881E+02	 4.926E-01	-6.370E-02	 0.000E+00	 5.833E+02	 2.006E+03	 2.023E+02	-2.072E+02	 3.421E+02	 4.777E+03	 7.131E+03	-3.312E+01	 3.803E+02	 2.470E+03	 8.758E+02	-6.186E+01	-3.461E+03	 2.548E+03	 4.287E+02	 2.307E-13	 9.504E+02	-6.256E+01	-6.877E+03	 8.189E+03	 8.303E+04	 5.094E+00	-3.114E+00	 5.417E+06	 0.000E+00	 4.638E+07	 1.670E-11	 6.885E+05	 1.777E-10
    1.6700	 8.567E+00	 2.147E-02	 2.388E-02	 4.083E+00	-9.436E-01	 0.000E+00	 0.000E+00	 9.174E+01	 9.155E+00	 2.436E+03	 8.881E+02	 4.927E-01	-6.362E-02	 0.000E+00	 5.850E+02	 2.012E+03	 2.002E+02	-2.073E+02	 3.420E+02	 4.785E+03	 7.116E+03	-5.997E+01	 4.433E+02	 2.405E+03	 8.741E+02	-6.195E+01	-3.462E+03	 2.571E+03	 4.818E+02	 5.794E-13	 9.496E+02	-6.141E+01	-6.878E+03	 8.141E+03	 8.300E+04	 5.122E+00	-3.129E+00	 5.471E+06	 1.041E-12	 4.638E+07	-1.691E-11	-3.186E+05	 1.777E-10
    1.6800	 8.567E+00	 2.147E-02	 2.388E-02	 4.090E+00	-9.456E-01	 0.000E+00	 0.000E+00	 9.228E+01	 9.155E+00	 2.476E+03	 8.881E+02	 4.926E-01	-6.354E-02	 0.000E+00	 5.880E+02	 2.015E+03	 2.006E+02	-2.071E+02	 3.437E+02	 4.789E+03	 7.127E+03	-4.624E+01	 4.244E+02	 2.393E+03	 8.747E+02	-6.128E+01	-3.463E+03	 2.609E+03	 4.910E+02	-2.275E-13	 9.478E+02	-6.073E+01	-6.879E+03	 8.101E+03	 8.294E+04	 5.159E+00	-3.144E+00	 5.525E+06	 1.735E-13	 4.638E+07	 4.337E-14	-1.324E+06	 1.777E-10
    1.6900	 8.567E+00	 2.195E-02	 2.551E-02	 4.095E+00	-9.474E-01	 0.000E+00	 0.000E+00	 9.283E+01	 9.155E+00	 2.538E+03	 8.881E+02	 4.924E-01	-6.344E-02	 0.000E+00	 5.905E+02	 2.016E+03	 2.023E+02	-2.074E+02	 3.451E+02	 4.798E+03	 7.155E+03	-4.771E+01	 4.286E+02	 2.427E+03	 8.772E+02	-5.952E+01	-3.465E+03	 2.669E+03	 4.578E+02	 5.163E-14	 9.450E+02	-6.070E+01	-6.881E+03	 8.073E+03	 8.284E+04	 5.214E+00	-3.159E+00	 5.580E+06	 3.469E-13	 4.638E+07	-1.392E-11	-2.328E+06	 1.777E-10
    1.7000	 8.567E+00	 2.195E-02	 2.551E-02	 4.100E+00	-9.489E-01	 0.000E+00	 0.000E+00	 9.338E+01	 9.155E+00	 2.600E+03	 8.881E+02	 4.922E-01	-6.335E-02	 0.000E+00	 5.916E+02	 2.017E+03	 2.042E+02	-2.080E+02	 3.457E+02	 4.809E+03	 7.187E+03	-2.902E+01	 4.567E+02	 2.386E+03	 8.765E+02	-5.782E+01	-3.467E+03	 2.728E+03	 4.861E+02	-2.909E-13	 9.442E+02	-6.062E+01	-6.883E+03	 8.043E+03	 8.278E+04	 5.277E+00	-3.174E+00	 5.634E+06	 6.939E-13	 4.637E+07	-1.947E-11	-3.330E+06	 2.168E-14
    1.7100	 8.567E+00	 2.195E-02	 2.551E-02	 4.103E+00	-9.501E-01	 0.000E+00	 0.000E+00	 9.393E+01	 9.155E+00	 2.639E+03	 8.881E+02	 4.918E-01	-6.325E-02	 0.000E+00	 5.954E+02	 2.020E+03	 2.024E+02	-2.068E+02	 3.485E+02	 4.799E+03	 7.168E+03	-7.085E+01	 4.063E+02	 2.427E+03	 8.777E+02	-5.720E+01	-3.467E+03	 2.764E+03	 4.504E+02	 1.150E-13	 9.413E+02	-5.969E+01	-6.883E+03	 7.995E+03	 8.266E+04	 5.299E+00	-3.188E+00	 5.688E+06	 3.469E-13	 4.637E+07	 5.421E-12	-4.331E+06	 2.168E-14
    1.7200	 8.567E+00	 2.195E-02	 2.551E-02	 4.106E+00	-9.510E-01	 0.000E+00	 0.000E+00	 9.448E+01	 9.155E+00	 2.695E+03	 8.881E+02	 4.913E-01	-6.315E-02	 0.000E+00	 5.962E+02	 2.021E+03	 2.027E+02	-2.068E+02	 3.494E+02	 4.801E+03	 7.178E+03	-4.137E+01	 4.345E+02	 2.438E+03	 8.780E+02	-5.583E+01	-3.469E+03	 2.818E+03	 4.318E+02	-6.728E-14	 9.393E+02	-5.914E+01	-6.885E+03	 7.954E+03	 8.254E+04	 5.344E+00	-3.203E+00	 5.743E+06	-3.469E-13	 4.637E+07	 8.413E-12	-5.331E+06	 5.329E-10
    1.7300	 8.568E+00	 2.260E-02	 2.748E-02	 4.109E+00	-9.515E-01	 0.000E+00	 0.000E+00	 9.503E+01	 9.155E+00	 2.760E+03	 8.881E+02	 4.907E-01	-6.304E-02	 0.000E+00	 5.970E+02	 2.022E+03	 2.041E+02	-2.071E+02	 3.507E+02	 4.805E+03	 7.201E+03	-5.341E+01	 4.396E+02	 2.390E+03	 8.757E+02	-5.419E+01	-3.471E+03	 2.880E+03	 4.645E+02	-1.120E-13	 9.393E+02	-5.869E+01	-6.887E+03	 7.913E+03	 8.247E+04	 5.405E+00	-3.218E+00	 5.797E+06	-8.674E-13	 4.637E+07	-2.732E-12	-6.329E+06	 0.000E+00
    1.7400	 8.568E+00	 2.260E-02	 2.748E-02	 4.110E+00	-9.518E-01	 0.000E+00	 0.000E+00	 9.558E+01	 9.155E+00	 2.835E+03	 8.881E+02	 4.900E-01	-6.294E-02	 0.000E+00	 5.973E+02	 2.018E+03	 2.072E+02	-2.074E+02	 3.521E+02	 4.811E+03	 7.245E+03	-2.088E+01	 4.448E+02	 2.409E+03	 8.760E+02	-5.216E+01	-3.473E+03	 2.951E+03	 4.382E+02	-2.525E-13	 9.378E+02	-5.828E+01	-6.889E+03	 7.871E+03	 8.234E+04	 5.466E+00	-3.233E+00	 5.851E+06	-1.908E-12	 4.636E+07	 1.097E-11	-7.325E+06	-1.084E-14
    1.7500	 8.568E+00	 2.260E-02	 2.748E-02	 4.111E+00	-9.517E-01	 0.000E+00	 0.000E+00	 9.613E+01	 9.155E+00	 2.876E+03	 8.881E+02	 4.892E-01	-6.284E-02	 0.000E+00	 5.976E+02	 2.025E+03	 2.044E+02	-2.068E+02	 3.534E+02	 4.801E+03	 7.213E+03	-7.317E+01	 4.655E+02	 2.350E+03	 8.719E+02	-5.178E+01	-3.474E+03	 2.992E+03	 4.769E+02	 8.971E-14	 9.380E+02	-5.663E+01	-6.890E+03	 7.804E+03	 8.225E+04	 5.497E+00	-3.248E+00	 5.905E+06	 8.674E-13	 4.636E+07	-1.665E-11	-8.320E+06	-1.776E-10
    1.7600	 8.568E+00	 2.260E-02	 2.748E-02	 4.111E+00	-9.513E-01	 0.000E+00	 0.000E+00	 9.668E+01	 9.155E+00	 2.933E+03	 8.881E+02	 4.883E-01	-6.274E-02	 0.000E+00	 5.973E+02	 2.024E+03	 2.048E+02	-2.065E+02	 3.552E+02	 4.795E+03	 7.223E+03	-4.023E+01	 4.574E+02	 2.340E+03	 8.698E+02	-5.088E+01	-3.476E+03	 3.047E+03	 4.758E+02	-4.219E-14	 9.373E+02	-5.512E+01	-6.891E+03	 7.737E+03	 8.212E+04	 5.537E+00	-3.262E+00	 5.960E+06	 1.041E-12	 4.636E+07	-2.207E-11	-9.313E+06	 1.776E-10
    1.7700	 8.567E+00	 2.322E-02	 2.930E-02	 4.111E+00	-9.506E-01	 0.000E+00	 0.000E+00	 9.723E+01	 9.155E+00	 3.010E+03	 8.881E+02	 4.873E-01	-6.265E-02	 0.000E+00	 5.966E+02	 2.022E+03	 2.065E+02	-2.066E+02	 3.568E+02	 4.794E+03	 7.248E+03	-5.261E+01	 4.656E+02	 2.335E+03	 8.680E+02	-4.921E+01	-3.478E+03	 3.120E+03	 4.679E+02	 2.101E-13	 9.366E+02	-5.389E+01	-6.894E+03	 7.674E+03	 8.198E+04	 5.596E+00	-3.277E+00	 6.014E+06	 1.214E-12	 4.636E+07	-1.301E-13	-1.030E+07	 2.168E-14
    1.7800	 8.567E+00	 2.322E-02	 2.930E-02	 4.110E+00	-9.495E-01	 0.000E+00	 0.000E+00	 9.778E+01	 9.155E+00	 3.092E+03	 8.881E+02	 4.862E-01	-6.256E-02	 0.000E+00	 5.942E+02	 2.019E+03	 2.091E+02	-2.071E+02	 3.578E+02	 4.796E+03	 7.287E+03	-1.722E+01	 4.877E+02	 2.280E+03	 8.643E+02	-4.747E+01	-3.480E+03	 3.200E+03	 4.996E+02	 2.187E-14	 9.373E+02	-5.255E+01	-6.896E+03	 7.606E+03	 8.186E+04	 5.667E+00	-3.292E+00	 6.068E+06	 6.939E-13	 4.636E+07	-2.689E-12	-1.129E+07	 3.552E-10
    1.7900	 8.567E+00	 2.322E-02	 2.930E-02	 4.109E+00	-9.482E-01	 0.000E+00	 0.000E+00	 9.833E+01	 9.155E+00	 3.132E+03	 8.881E+02	 4.850E-01	-6.248E-02	 0.000E+00	 5.947E+02	 2.021E+03	 2.066E+02	-2.055E+02	 3.608E+02	 4.772E+03	 7.255E+03	-7.737E+01	 4.521E+02	 2.310E+03	 8.623E+02	-4.776E+01	-3.481E+03	 3.239E+03	 4.674E+02	 1.337E-13	 9.353E+02	-4.958E+01	-6.896E+03	 7.507E+03	 8.167E+04	 5.674E+00	-3.307E+00	 6.123E+06	-1.735E-13	 4.635E+07	 1.110E-11	-1.228E+07	-3.552E-10
    1.8000	 8.567E+00	 2.322E-02	 2.930E-02	 4.107E+00	-9.465E-01	 0.000E+00	 0.000E+00	 9.888E+01	 9.155E+00	 3.193E+03	 8.881E+02	 4.837E-01	-6.240E-02	 0.000E+00	 5.919E+02	 2.020E+03	 2.066E+02	-2.052E+02	 3.622E+02	 4.762E+03	 7.259E+03	-3.804E+01	 4.789E+02	 2.304E+03	 8.595E+02	-4.723E+01	-3.482E+03	 3.299E+03	 4.575E+02	 1.051E-13	 9.341E+02	-4.699E+01	-6.898E+03	 7.413E+03	 8.148E+04	 5.708E+00	-3.322E+00	 6.177E+06	 3.469E-13	 4.635E+07	-2.819E-12	-1.327E+07	 5.421E-15
    1.8100	 8.566E+00	 2.427E-02	 3.153E-02	 4.105E+00	-9.444E-01	 0.000E+00	 0.000E+00	 9.943E+01	 9.155E+00	 3.271E+03	 8.881E+02	 4.824E-01	-6.233E-02	 0.000E+00	 5.891E+02	 2.018E+03	 2.082E+02	-2.053E+02	 3.638E+02	 4.755E+03	 7.282E+03	-5.424E+01	 4.839E+02	 2.245E+03	 8.548E+02	-4.609E+01	-3.484E+03	 3.375E+03	 4.949E+02	 9.992E-16	 9.344E+02	-4.469E+01	-6.899E+03	 7.323E+03	 8.132E+04	 5.769E+00	-3.328E+00	 6.219E+06	-8.674E-13	 4.635E+07	-2.732E-12	-1.423E+07	-1.084E-14
    1.8200	 8.566E+00	 2.427E-02	 3.153E-02	 4.102E+00	-9.421E-01	 0.000E+00	 0.000E+00	 9.997E+01	 9.155E+00	 3.354E+03	 8.881E+02	 4.809E-01	-6.226E-02	 0.000E+00	 5.855E+02	 2.012E+03	 2.122E+02	-2.056E+02	 3.654E+02	 4.752E+03	 7.335E+03	-7.977E+00	 4.995E+02	 2.257E+03	 8.531E+02	-4.480E+01	-3.486E+03	 3.456E+03	 4.688E+02	 8.182E-14	 9.325E+02	-4.226E+01	-6.902E+03	 7.229E+03	 8.109E+04	 5.822E+00	-3.335E+00	 6.260E+06	-1.388E-12	 4.635E+07	-1.106E-11	-1.518E+07	-1.776E-10
    1.8300	 8.566E+00	 2.427E-02	 3.153E-02	 4.099E+00	-9.395E-01	 0.000E+00	 0.000E+00	 1.005E+02	 9.155E+00	 3.396E+03	 8.881E+02	 4.793E-01	-6.220E-02	 0.000E+00	 5.825E+02	 2.016E+03	 2.080E+02	-2.044E+02	 3.672E+02	 4.727E+03	 7.287E+03	-8.354E+01	 5.107E+02	 2.171E+03	 8.463E+02	-4.548E+01	-3.486E+03	 3.499E+03	 5.303E+02	 3.331E-14	 9.323E+02	-3.852E+01	-6.902E+03	 7.111E+03	 8.090E+04	 5.841E+00	-3.342E+00	 6.302E+06	-3.469E-13	 4.634E+07	 2.229E-11	-1.613E+07	 4.337E-14
    1.8400	 8.566E+00	 2.427E-02	 3.153E-02	 4.096E+00	-9.367E-01	 0.000E+00	 0.000E+00	 1.011E+02	 9.155E+00	 3.451E+03	 8.881E+02	 4.776E-01	-6.215E-02	 0.000E+00	 5.785E+02	 2.014E+03	 2.083E+02	-2.037E+02	 3.693E+02	 4.709E+03	 7.293E+03	-3.472E+01	 5.087E+02	 2.153E+03	 8.426E+02	-4.563E+01	-3.487E+03	 3.554E+03	 5.357E+02	-8.882E-16	 9.302E+02	-3.500E+01	-6.902E+03	 6.997E+03	 8.064E+04	 5.864E+00	-3.348E+00	 6.343E+06	-6.939E-13	 4.634E+07	 5.638E-12	-1.709E+07	 1.776E-10
    1.8500	 8.563E+00	 2.487E-02	 3.335E-02	 4.093E+00	-9.336E-01	 0.000E+00	 0.000E+00	 1.016E+02	 9.155E+00	 3.529E+03	 8.881E+02	 4.759E-01	-6.211E-02	 0.000E+00	 5.745E+02	 2.010E+03	 2.106E+02	-2.037E+02	 3.711E+02	 4.697E+03	 7.323E+03	-5.278E+01	 5.247E+02	 2.141E+03	 8.397E+02	-4.472E+01	-3.489E+03	 3.630E+03	 5.330E+02	-1.366E-14	 9.274E+02	-3.211E+01	-6.904E+03	 6.895E+03	 8.036E+04	 5.910E+00	-3.355E+00	 6.385E+06	-3.469E-13	 4.634E+07	-1.676E-11	-1.804E+07	-2.711E-14
    1.8600	 8.563E+00	 2.487E-02	 3.335E-02	 4.089E+00	-9.303E-01	 0.000E+00	 0.000E+00	 1.022E+02	 9.155E+00	 3.602E+03	 8.881E+02	 4.740E-01	-6.207E-02	 0.000E+00	 5.691E+02	 2.004E+03	 2.124E+02	-2.035E+02	 3.727E+02	 4.684E+03	 7.353E+03	-1.335E+01	 5.375E+02	 2.104E+03	 8.359E+02	-4.407E+01	-3.490E+03	 3.702E+03	 5.529E+02	-3.575E-14	 9.248E+02	-2.910E+01	-6.905E+03	 6.792E+03	 8.006E+04	 5.953E+00	-3.361E+00	 6.426E+06	-1.041E-12	 4.634E+07	-8.370E-12	-1.899E+07	 3.553E-10
    1.8700	 8.563E+00	 2.487E-02	 3.335E-02	 4.086E+00	-9.267E-01	 0.000E+00	 0.000E+00	 1.027E+02	 9.155E+00	 3.651E+03	 8.881E+02	 4.721E-01	-6.204E-02	 0.000E+00	 5.657E+02	 2.007E+03	 2.113E+02	-2.024E+02	 3.751E+02	 4.658E+03	 7.337E+03	-7.288E+01	 5.425E+02	 2.083E+03	 8.319E+02	-4.445E+01	-3.490E+03	 3.751E+03	 5.633E+02	 1.221E-15	 9.208E+02	-2.543E+01	-6.905E+03	 6.678E+03	 7.972E+04	 5.964E+00	-3.368E+00	 6.468E+06	 3.469E-13	 4.633E+07	 8.392E-12	-1.994E+07	 5.329E-10
    1.8800	 8.563E+00	 2.487E-02	 3.335E-02	 4.082E+00	-9.230E-01	 0.000E+00	 0.000E+00	 1.033E+02	 9.155E+00	 3.702E+03	 8.881E+02	 4.701E-01	-6.202E-02	 0.000E+00	 5.600E+02	 2.005E+03	 2.115E+02	-2.017E+02	 3.768E+02	 4.637E+03	 7.343E+03	-3.292E+01	 5.635E+02	 2.052E+03	 8.282E+02	-4.461E+01	-3.491E+03	 3.802E+03	 5.785E+02	-7.649E-14	 9.164E+02	-2.202E+01	-6.906E+03	 6.571E+03	 7.936E+04	 5.979E+00	-3.375E+00	 6.509E+06	-1.214E-12	 4.633E+07	-2.667E-12	-2.088E+07	-1.776E-10
    1.8900	 8.561E+00	 2.575E-02	 3.541E-02	 4.079E+00	-9.191E-01	 0.000E+00	 0.000E+00	 1.038E+02	 9.155E+00	 3.767E+03	 8.881E+02	 4.680E-01	-6.201E-02	 0.000E+00	 5.551E+02	 2.002E+03	 2.125E+02	-2.011E+02	 3.787E+02	 4.617E+03	 7.358E+03	-5.383E+01	 5.721E+02	 2.020E+03	 8.245E+02	-4.403E+01	-3.491E+03	 3.866E+03	 5.989E+02	 2.546E-13	 9.116E+02	-1.926E+01	-6.906E+03	 6.479E+03	 7.898E+04	 6.010E+00	-3.381E+00	 6.550E+06	-5.204E-13	 4.633E+07	 5.551E-12	-2.183E+07	 1.777E-10
    1.9000	 8.561E+00	 2.575E-02	 3.541E-02	 4.075E+00	-9.151E-01	 0.000E+00	 0.000E+00	 1.044E+02	 9.155E+00	 3.843E+03	 8.881E+02	 4.658E-01	-6.200E-02	 0.000E+00	 5.478E+02	 1.996E+03	 2.164E+02	-2.015E+02	 3.796E+02	 4.608E+03	 7.411E+03	 6.269E+00	 6.155E+02	 1.969E+03	 8.211E+02	-4.276E+01	-3.493E+03	 3.941E+03	 6.266E+02	 2.620E-14	 9.067E+02	-1.712E+01	-6.908E+03	 6.402E+03	 7.858E+04	 6.055E+00	-3.388E+00	 6.592E+06	 5.204E-13	 4.633E+07	 4.337E-14	-2.277E+07	 1.776E-10
    1.9100	 8.561E+00	 2.575E-02	 3.541E-02	 4.072E+00	-9.110E-01	 0.000E+00	 0.000E+00	 1.049E+02	 9.155E+00	 3.869E+03	 8.881E+02	 4.635E-01	-6.200E-02	 0.000E+00	 5.453E+02	 1.998E+03	 2.125E+02	-1.991E+02	 3.831E+02	 4.565E+03	 7.365E+03	-9.013E+01	 5.767E+02	 1.959E+03	 8.171E+02	-4.365E+01	-3.491E+03	 3.967E+03	 6.443E+02	 4.929E-14	 9.000E+02	-1.380E+01	-6.906E+03	 6.307E+03	 7.813E+04	 6.039E+00	-3.394E+00	 6.633E+06	 3.123E-12	 4.633E+07	 6.505E-14	-2.372E+07	-3.553E-10
    1.9200	 8.561E+00	 2.575E-02	 3.541E-02	 4.068E+00	-9.067E-01	 0.000E+00	 0.000E+00	 1.055E+02	 9.155E+00	 3.910E+03	 8.881E+02	 4.611E-01	-6.200E-02	 0.000E+00	 5.387E+02	 1.997E+03	 2.124E+02	-1.982E+02	 3.846E+02	 4.539E+03	 7.366E+03	-2.582E+01	 6.136E+02	 1.950E+03	 8.146E+02	-4.356E+01	-3.491E+03	 4.007E+03	 6.427E+02	-1.292E-13	 8.924E+02	-1.136E+01	-6.905E+03	 6.233E+03	 7.765E+04	 6.037E+00	-3.401E+00	 6.675E+06	 5.204E-13	 4.632E+07	-1.939E-11	-2.466E+07	 0.000E+00
    1.9300	 8.558E+00	 2.667E-02	 3.777E-02	 4.065E+00	-9.024E-01	 0.000E+00	 0.000E+00	 1.060E+02	 9.155E+00	 3.973E+03	 8.881E+02	 4.587E-01	-6.201E-02	 0.000E+00	 5.332E+02	 1.994E+03	 2.144E+02	-1.978E+02	 3.864E+02	 4.519E+03	 7.393E+03	-5.425E+01	 6.229E+02	 1.894E+03	 8.106E+02	-4.227E+01	-3.491E+03	 4.068E+03	 6.861E+02	-6.217E-15	 8.859E+02	-1.006E+01	-6.905E+03	 6.184E+03	 7.718E+04	 6.067E+00	-3.408E+00	 6.716E+06	-3.123E-12	 4.632E+07	-8.370E-12	-2.560E+07	 1.776E-10
    1.9400	 8.558E+00	 2.667E-02	 3.777E-02	 4.062E+00	-8.980E-01	 0.000E+00	 0.000E+00	 1.066E+02	 9.155E+00	 4.038E+03	 8.881E+02	 4.562E-01	-6.202E-02	 0.000E+00	 5.262E+02	 1.987E+03	 2.185E+02	-1.977E+02	 3.878E+02	 4.502E+03	 7.448E+03	 1.343E+01	 6.543E+02	 1.886E+03	 8.089E+02	-4.058E+01	-3.491E+03	 4.129E+03	 6.837E+02	-1.068E-13	 8.777E+02	-9.287E+00	-6.906E+03	 6.150E+03	 7.665E+04	 6.091E+00	-3.414E+00	 6.757E+06	 5.204E-13	 4.632E+07	-5.508E-12	-2.654E+07	-1.776E-10
    1.9500	 8.558E+00	 2.667E-02	 3.777E-02	 4.059E+00	-8.935E-01	 0.000E+00	 0.000E+00	 1.071E+02	 9.155E+00	 4.055E+03	 8.881E+02	 4.536E-01	-6.204E-02	 0.000E+00	 5.219E+02	 1.991E+03	 2.145E+02	-1.958E+02	 3.900E+02	 4.464E+03	 7.402E+03	-9.032E+01	 6.604E+02	 1.812E+03	 8.030E+02	-4.076E+01	-3.489E+03	 4.147E+03	 7.466E+02	 1.521E-13	 8.703E+02	-7.683E+00	-6.904E+03	 6.105E+03	 7.614E+04	 6.075E+00	-3.421E+00	 6.799E+06	 1.735E-13	 4.632E+07	-2.689E-12	-2.748E+07	 2.711E-15
    1.9600	 8.558E+00	 2.667E-02	 3.777E-02	 4.057E+00	-8.891E-01	 0.000E+00	 0.000E+00	 1.077E+02	 9.155E+00	 4.080E+03	 8.881E+02	 4.509E-01	-6.205E-02	 0.000E+00	 5.154E+02	 1.991E+03	 2.143E+02	-1.945E+02	 3.918E+02	 4.433E+03	 7.403E+03	-2.222E+01	 6.766E+02	 1.791E+03	 7.999E+02	-4.033E+01	-3.488E+03	 4.170E+03	 7.622E+02	-4.348E-13	 8.615E+02	-6.788E+00	-6.902E+03	 6.079E+03	 7.559E+04	 6.058E+00	-3.427E+00	 6.840E+06	 0.000E+00	 4.632E+07	 8.327E-12	-2.841E+07	-1.776E-10
    1.9700	 8.553E+00	 2.744E-02	 4.000E-02	 4.055E+00	-8.846E-01	 0.000E+00	 0.000E+00	 1.082E+02	 9.155E+00	 4.132E+03	 8.881E+02	 4.482E-01	-6.208E-02	 0.000E+00	 5.102E+02	 1.988E+03	 2.163E+02	-1.938E+02	 3.937E+02	 4.409E+03	 7.429E+03	-5.300E+01	 6.879E+02	 1.769E+03	 7.970E+02	-3.839E+01	-3.487E+03	 4.218E+03	 7.790E+02	-4.485E-14	 8.527E+02	-7.228E+00	-6.902E+03	 6.082E+03	 7.502E+04	 6.070E+00	-3.434E+00	 6.881E+06	-1.908E-12	 4.631E+07	-5.594E-12	-2.935E+07	-1.776E-10
    1.9800	 8.553E+00	 2.744E-02	 4.000E-02	 4.053E+00	-8.801E-01	 0.000E+00	 0.000E+00	 1.088E+02	 9.155E+00	 4.176E+03	 8.881E+02	 4.454E-01	-6.210E-02	 0.000E+00	 5.032E+02	 1.982E+03	 2.184E+02	-1.931E+02	 3.951E+02	 4.386E+03	 7.464E+03	 7.815E+00	 7.088E+02	 1.742E+03	 7.941E+02	-3.647E+01	-3.487E+03	 4.259E+03	 7.977E+02	-2.043E-13	 8.439E+02	-7.994E+00	-6.901E+03	 6.096E+03	 7.444E+04	 6.075E+00	-3.441E+00	 6.922E+06	-3.469E-13	 4.631E+07	 2.797E-12	-3.028E+07	-1.355E-15
    1.9900	 8.553E+00	 2.744E-02	 4.000E-02	 4.051E+00	-8.756E-01	 0.000E+00	 0.000E+00	 1.093E+02	 9.155E+00	 4.192E+03	 8.881E+02	 4.425E-01	-6.212E-02	 0.000E+00	 4.992E+02	 1.986E+03	 2.168E+02	-1.915E+02	 3.975E+02	 4.350E+03	 7.442E+03	-7.761E+01	 7.163E+02	 1.702E+03	 7.893E+02	-3.557E+01	-3.484E+03	 4.273E+03	 8.322E+02	-1.361E-13	 8.350E+02	-8.438E+00	-6.899E+03	 6.108E+03	 7.386E+04	 6.053E+00	-3.447E+00	 6.964E+06	 5.204E-13	 4.631E+07	-5.551E-12	-3.122E+07	 1.776E-10
    2.0000	 8.553E+00	 2.744E-02	 4.000E-02	 4.050E+00	-8.711E-01	 0.000E+00	 0.000E+00	 1.099E+02	 9.155E+00	 4.205E+03	 8.881E+02	 4.395E-01	-6.214E-02	 0.000E+00	 4.924E+02	 1.986E+03	 2.168E+02	-1.903E+02	 3.989E+02	 4.320E+03	 7.445E+03	-2.074E+01	 7.430E+02	 1.673E+03	 7.855E+02	-3.455E+01	-3.483E+03	 4.283E+03	 8.497E+02	 1.201E-13	 8.259E+02	-9.232E+00	-6.897E+03	 6.130E+03	 7.326E+04	 6.024E+00	-3.454E+00	 7.005E+06	 1.388E-12	 4.631E+07	 5.443E-12	-3.215E+07	 0.000E+00
    2.0100	 8.549E+00	 2.845E-02	 4.204E-02	 4.049E+00	-8.666E-01	 0.000E+00	 0.000E+00	 1.104E+02	 9.155E+00	 4.237E+03	 8.881E+02	 4.365E-01	-6.217E-02	 0.000E+00	 4.874E+02	 1.984E+03	 2.175E+02	-1.891E+02	 4.009E+02	 4.291E+03	 7.459E+03	-5.185E+01	 7.472E+02	 1.647E+03	 7.815E+02	-3.245E+01	-3.481E+03	 4.311E+03	 8.720E+02	 4.763E-13	 8.171E+02	-1.104E+01	-6.895E+03	 6.176E+03	 7.266E+04	 6.016E+00	-3.452E+00	 7.035E+06	-1.561E-12	 4.631E+07	 5.681E-12	-3.304E+07	-3.553E-10
